"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","TEA LEAVES, SUGAR","BOILED FOR 5 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI B"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 40 MINUTES","1 PLATE C"
,,"Lunch",1,"1/0/1900",3,3,"HOME","DAGAA","DAGAA, NYANYA, KITUNGUU, MAFUTA, LIMAO, CHUMVI","COOKED FOR 30 MINUTES","1 SAURCER C"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,4,"HOME","RICE","RICE, COOKING OIL,SALT","COOKED FOR 45 MINUTES","1 PLATE A"
,,"Supper",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE, ONION, TOMATOE, COOKING OIL, SALT","COOKED FOR 1 HOUR","1 SAURCER C"
,,"Supper",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION, COOKING OIL, SALT","COOKED FOR 10 MINUTES","1 SAURCER D"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
