"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAI","TANGAWIZI MDALASINI SUGAR","BOILED FOR 10 MINUTES","CUP C - ONE"
2,,"Breakfast",1,"1/0/1900",3,4,"HOME","MAANDAZI","BOUGHT","BOUGHT","FIVE MAANDAZI, ANDAZI A"
2,,"Morning snack",1,"1/0/1900",1,1,"HOME","EMBE",,,"EMBE D TWO EMBE"
1,1,"Lunch",1,"1/0/1900",1,4,"HOME","UGALI","MAIZE FLOUR SEMBE","COOKED FOR 20 MINUTES","PLATE B ONE"
1,1,"Lunch",1,"1/0/1900",1,4,"HOME","MAHARAGE","NAZI, WATER ONION SALT","COOKED FOR ONE HOUR","SAURCER - D ONE"
1,1,"Lunch",1,"1/0/1900",1,4,"HOME","FRIED FISH","KITUNGUU SWAUM TANGAWIZI SALT COOKING OIL","FRIED FOR 20 MINUTES","ONE - FISH - D"
2,,"Snack afternoon",2,"",,,"",,,,
1,3,"Supper",1,"1/0/1900",2,4,"HOME","TAMBI","SUKARI, COOKING OIL, ILIKI","COOKED FOR 10 MINUTES","PLATE - A ONE"
1,3,"Supper",1,"1/0/1900",2,4,"HOME","CHAI","SUKARI - TANGAWIZI ILIKI MDALASINI","BOILED FOR 10 MINUTES","PLATE B- ONE"
1,3,"Supper",1,"1/0/1900",2,4,"HOME",,,,"CUP C - ONE"
2,,"Snack evening",2,"",,,"",,,,
2,,"Night snack",1,"1/0/1900",1,1,"HOME","SODA AFYA","BOUGHT","BOUGHT","300MLS"
