"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,4,"HOME","CHAI","TEA LEAF MDALASINI SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",4,4,"HOME","MKATE","BOUGHT",,"1 BREAD A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,5,"HOME","WALI","RICE, OIL, SALT, WATER.","COOKED FOR 30 MINUTES","PLATE C"
,,"Lunch",1,"1/0/1900",4,5,"HOME","UONO","CARROT, UONO, COOKING OIL, TOMATO, ONION","FRIED AND COOKED FOR 30 MINUTES","AS SARDINES SAURCER A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",4,5,"HOME","WALI","RICE, COOKING OIL, SALT","COOKED FOR 30 MINUTES","PLATE C"
,,"Supper",1,"1/0/1900",4,5,"HOME","SAMAKI","FISH, TOMATO ONION, SALT","FRIED THEN COOKED FOR 30 MINUTES","1 FISH B"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
