"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,,"Breakfast",1,"1/0/1900",2,2,"HOME","TEA","MDALASINI, TEALEAVES SUGAR","BOILED FOR 5 MINUTES","1 CUP C"
2,,"Breakfast",1,"1/0/1900",2,2,"HOME","SAMBUSA","BOUGHT","BOUGHT","3 SAMBUSA SIZED LIK CAKE A"
2,,"Morning snack",2,"",,,"",,,,
1,2,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 30 MINUTES","SHARED. 1 PLATE C"
1,2,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","SAMAKI, ONION TOMATOE, COOKING OIL SALT","COOKED FOR 40 MINUTES","NOT - SHARED 2 SAMAKI C"
1,2,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION COOKING OIL SALT","COOKED FOR 10 MINUTES","1 SAURCER D"
2,,"Snack afternoon",1,"1/0/1900",3,3,"HOME","ORANGE","-","-","2MORANGE A"
2,,"Supper",1,"1/0/1900",3,4,"HOME","RICE","RICE, COOKING SALT","COOKED FOR 45 MINUTES","1 PLATE B"
2,,"Supper",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE, ONION TOMATOE, COOKING OIL SALT","COOKED FOR","1 SAURCER D"
2,,"Snack evening",2,"",,,"",,,,
2,,"Night snack",2,"",,,"",,,,
