"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
1,1,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAI","MAJI, MDALASINI SUKARI, PILIPILI MANGA.","COOKED FOR 30 MIN","1 CUP B"
1,1,"Breakfast",1,"1/0/1900",2,3,"HOME","NDIZI","NDIZI, CHUMVI MAJI","COOKED FOR 45 MIN","SHARED 1 PLATE B"
,,"Morning snack",2,"",,,"",,,,
1,1,"Lunch",1,"1/0/1900",1,3,"HOME","UGALI","UNGA WA SEMBE MAHINDI, MAJI","COOKED FOR 45 MIN","SHARED 1 PLATE C"
1,1,"Lunch",1,"1/0/1900",1,3,"HOME","MAHARAGE","MAHARAGE NAZI, KITUNGUU MAJI, CHUMVI","COOKED FOR 1:30 MIN","SHARED 1 SAURCER C"
1,1,"Lunch",1,"1/0/1900",1,3,"HOME","MCHUNGA","MCHUNGA, NAZI, KITUNGUU CHUMVI","BOILED FOR 30 MIN","SHARED 1 SAURCER C"
,,"Snack afternoon",2,"",,,"",,,,
1,1,"Supper",1,"1/0/1900",3,4,"HOME","CHAI","MAJI, PILIPILI MANGA, MDALASINI, SUKARI","BOILED FOR 30 MIN","1 CUP B"
1,1,"Supper",1,"1/0/1900",3,4,"HOME","MKATE","ALINUNUA","ALINUNUA","2 BREAD B."
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
