"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,2,"HOME","TEA","SUGAR, TEA LEAVES","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,2,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","UNGA, WATER","COOKED FOR 15 MINUTES","1 PLATE B SHARED"
,,"Lunch",1,"1/0/1900",3,3,"HOME","DAGAA","DAGAA, SALT, ONION, NYANYA, OIL","COOKED FOR 13 MINUTES","1 SAURCER B SHARED"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,2,"HOME","UGALI","UNGA, MAJI","COOKED FOR 10 MINUTES","1 PLATE D"
,,"Supper",1,"1/0/1900",2,2,"HOME","SAMAKI","SAMAKI, ONION, SALT, NYANYA, COOKING OIL","COOKED FOR 12 MINUTES","1 SAMAKI A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
