"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","PORRIDGE","MAIZE FLOUR","BOILED FOR 20 MIN.","1 CUP B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 30 MIN","1 PLATE D"
,,"Lunch",1,"1/0/1900",3,4,"HOME","DAGAA","DAGAA, ONION COOKING OIL SALT, TOMATOES POTATOES","COOKED FOR 30 MIN","1 SAURCER C"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION COOKING OIL SALT","COOKED FOR 10 MIN","1 SAURCER D"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",1,3,"HOME","TEA","TEA LEAVES, MDALASINI, SUGAR","BOILED FOR 10 MIN","1 CUP C."
,,"Supper",1,"1/0/1900",1,3,"HOME","MANDAZI","BOUGHT","BOUGHT","2 ANDAZI A"
,,"Snack evening",1,"1/0/1900",1,2,"HOME","MANGOES","RAW","RAW","2 EMBE A"
,,"Night snack",2,,,,,,,,
