"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAI","MAJI, TANGAWIZI, ILIKI, SUKARI","BOILED FOR 15 MINUTES.","ONE CUP C"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAPATI","UNGA WA NGANO, CHUMVI, MAJI, MAYAI, MAFUTA","FRIED FOR 1 HOUR","TWO CHAPATI A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAJI, UNGA WA SEMBE","COOKED FOR 30 MINUTES","ONE PLATE D"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE, KITUNGUU, NAZI, CHUMVI.","COOKED FOR 1 HOUR","ONE SAURCER B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MAJANI YA MABOGA","MAJANI YA MABOGA, NAZI, NYANYA, KITUNGUU, CHUMVI.","COOKED FOR 10 MINUTES","ONE SAURCER D"
,,"Snack afternoon",1,"1/0/1900",3,3,"HOME","PARACHICHI","BOUGHT","BOUGHT","ONE PORTION B"
,,"Supper",1,"1/0/1900",3,4,"HOME","WALI","MCHELE, NAZI, CHUMVI","COOKED FOR 30 MINUTES","ONE PLATE C"
,,"Supper",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE, KITUNGUU, NAZI, CHUMVI","COOKED FOR 1 HOUR","ONE SAURCER B."
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
