"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","CHAI","MDALASINI GINGER WATER SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","MIHOGO","CASSAVA OIL, SALT","FRIED FOR 20 MINUTES",
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,4,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 30 MINUTES","PLATE D"
,,"Lunch",1,"1/0/1900",4,4,"HOME","SAMAKI","FISH, OIL SALT WATER ONION, TOMATO","COOKED FOR 30 MINUTES","1 FISH A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 30 MINUTES","PLATE D"
,,"Supper",1,"1/0/1900",4,5,"HOME","SAMAKI","FISH, OIL, SALT WATER, ONION TOMATO","COOKED FOR 30 MINUTES","1 FISH A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
