"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","TEA","TEA LEAVES, SUGAR","BOILED FOR 10 MIN","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","BREAD","BOUGHT","BOUGHT","1 BREAD"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 20 MIN","1 PLATE D"
,,"Lunch",1,"1/0/1900",3,3,"HOME","SAMAKI","SAMAKI, COOKING OIL, ONION, TOMATO","COOKING FOR 15 MIN","2 FISH B."
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,2,"HOME.","UGALI","MAIZE FLOUR, WATER","COOKED FOR 25 MIN","1 PLATE D"
,,"Supper",1,"1/0/1900",3,2,"HOME.","SAMAKI","SAMAKI, ONION, TOMATO, COOKING OIL","COOKED FOR 20 MIN","2 FISH B"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
