"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,,"Breakfast",1,"1/0/1900",5,3,"HOME","TEA","MDALASINI, TEALEAVES, TANGAWIZI, SUGAR.","BOILED - 15MIN","1 CUP 2"
2,,"Breakfast",1,"1/0/1900",5,3,"HOME","MANDAZI","BOUGHT","BOUGHT","2 ANDAZI C"
2,,"Morning snack",2,"",,,"",,,,
1,1,"Lunch",1,"1/0/1900",4,2,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 20 MIN","1 PLATE C SHARED C"
1,1,"Lunch",1,"1/0/1900",4,2,"HOME","SAMAKI","FISH, ONION, TOMATOE,COOKING OIL, SALT, COCONUT CREAM.","COOKED FOR 30 MIN","2 FISH B, IN 1 SAURCER B"
1,1,"Lunch",1,"1/0/1900",4,2,"HOME","MBOGA ZA MAJANI","MBOGA ZA MAJANI, ONION, TOMATOE, CARROT, SALT, COOKING OIL","COOKED FOR 20 MIN.","1 SAURCER B"
2,,"Snack afternoon",1,"1/0/1900",1,1,"HOME","SUGAR CANE","N/A","N/A","1 PLATE B"
1,1,"Supper",1,"1/0/1900",2,4,"HOME","WALI / RICE","RICE, COOKING OIL, SALT","COOKED FOR 40 MIN","2 PLATE A - SHARED"
1,1,"Supper",1,"1/0/1900",2,4,"HOME","BEEF - MEAT","MEAT, ONION, TOMATOE, COOKING OIL, SALT","COOKED FOR 1 HOUR","1 SAURCER A"
2,,"Snack evening",2,"",,,"",,,,
2,,"Night snack",2,"",,,"",,,,
