"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",5,4,"HOME","CHAI","TEA LEAF SUGAR WATER","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",5,4,"HOME","SKONZI","BOUGHT","BOUGHT","3 SKONZI"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,3,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 30 MINUTES","PLATE C"
,,"Lunch",1,"1/0/1900",4,3,"HOME","DAGAA","SARDINES SALT, TOMATO ONION, WATER","COOKED FOR 20 MINUTES","SAURCER A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,4,"HOME","CHAI","TEA LEAF, SUGAR, WATER","BOILED FOR 10 MINUTES","1 CUP C"
,,"Supper",1,"1/0/1900",3,4,"HOME","MIHOGO","CASSAVA, COOKING OIL, SALT","FRIED FOR 20 MINUTES","5 CASSAVA C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
