"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","MILK","BOILED, MILK, SUGAR,","BOILED FOR 5MIN,","1 CUP B"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","SAMBUSA","BOUGHT","BOUGHT","3 SAMBUSA"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","WALI","RICE, WATER, COOKING OIL","COOKED FOR 45 MIN","1 PLATE B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","FISH,SALT, COOKING OIL","FRIED FISH 10 MIN","2 FISH B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION, TOMATOES, COOKING OIL","COOKED FOR 5 MIN","1 SAURCER B"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","MILK","MILK AND SUGAR","BOILED FOR 5 MIN","1 CUP B"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
