"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,0,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAI","SUKARI MAJANI YA CHAI MDALASINI","BOILED FOR 5 MINUTES","CUP C- ONE"
2,0,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI - B"
2,0,"Morning snack",1,"1/0/1900",1,1,"HOME","EMBE",,,"EMBE - A ONE EMBE"
1,3,"Lunch",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 30 MINUTES","PLATE E - ONE"
1,3,"Lunch",1,"1/0/1900",4,5,"HOME","DAGAA","COOKING OIL SALT NYANYA ONION","COOKED FOR TWENTY MINUTES","PLATE - B - ONE"
1,3,"Lunch",1,"1/0/1900",4,5,"HOME","MBOGA ZA MABOGA","NYANYA ONION COOKING OIL SALT","COOKED FOR 30 MINUTES","PLATE - D - ONE"
2,0,"Snack afternoon",1,"1/0/1900",1,1,"HOME","NDIZI MBIVU",,,"NDIZI - PLATE - A ONE NDIZI MBIVU"
2,0,"Supper",1,"1/0/1900",3,4,"HOME","WALI","COOKING OIL, SALT","COOKED FOR 35 MINUTES","PLATE C- ONE"
2,0,"Supper",1,"1/0/1900",3,4,"HOME","SAMAKI","COOKING OIL ONION SALT, NYANYA","COOKED FOR 30 MINUTES","MCHUZI SAURCER - D ONE FISH - B"
2,0,"Snack evening",2,"",,,"",,,,
2,0,"Night snack",2,"",,,"",,,,
