"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",5,5,"HOME","CHAI","MAJI, MDALASINI IRIKI, SUKARI, MAJANI","BOILING, TWENTY MINUTES","ONE CUP C"
,,"Breakfast",1,"1/0/1900",5,5,"HOME","MAANDAZI","BOUGHT","BOUGHT","2 ANDAZI C"
,,"Morning snack",1,"1/0/1900",2,2,"HOME","NDIZI YA KUIVA","BOUGHT","EATEN RAW","2 PLATE A"
,,"Lunch",1,"1/0/1900",5,5,"HOME","UGALI","UNGA WA SEMBE, MAJI.","BOILING, THIRTY MINUTES","PLATE F"
,,"Lunch",1,"1/0/1900",5,5,"HOME","MAHARAGE","MAHARAGE, MAFUTA, KITUNGUU, MAJI, CHUMVI.","BOILING, ONE HOUR TWENTY MINUTES","SAURCER D"
,,"Lunch",1,"1/0/1900",5,5,"HOME","MCHICHA","MCHICHA, MAFUTA KITUNGUU, NYANYA, CHUMVI.","FRYING, TWENTY MINUTES","SAURCER D"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,5,"HOME","UGALI","UNGA WA SEMBE, MAJI","BOILING, TWENTY MINUTES","PLATE D"
,,"Supper",1,"1/0/1900",3,5,"HOME","SAMAKI","SAMAKI, CHUMVI, VITUNGUU, NYANYA MAFUTA, MAJI","ROSTING, THIRTY MINUTES","2 FISH C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
