"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","TEA","MDALASINI, SUGAR, TEA LEAVES.","BOILED FOR 15 MIN.","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","MANDAZI","BOUGHT","BOUGHT.","3 ANDAZI B"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",4,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 20 MIN","1 UGALI PLATE D"
,,"Lunch",1,"1/0/1900",4,4,"HOME","NYAMA","NYAMA, (BEEF), SALT ONION","COOKED FOR 30 MIN","1 BEEF SAURCER C"
,,"Lunch",1,"1/0/1900",4,4,"HOME","TEMBELE","TEMBERE, ONION, TOMATOE, SALT","COOKED FOR 15 MIN","1 SAURCER D TEMBELE"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","TEA","MDALASINI, SUGAR, TEA LEAVES","BOILED FOR 10 MIN FRIED FOR 30 MIN","1 CUP C"
,,"Supper",1,"1/0/1900",3,3,"HOME","CASSAVA","CASSAVA SALT","BOILED FOR 30 MIN","3 CASSAVA D"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
