"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","UJI","MAIZE FLOUR, SUGAR","BOILING FOR 45 MINUTES","CUP B"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","BANANA","BANANA, ONION, SALT",,"2 BANANA"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,5,"HOME","UGALI","MAIZE FLOUR, WATER","COOKING FOR 30 MINUTES","PLATE C"
,,"Lunch",1,"1/0/1900",3,5,"HOME","MAHARAGE","BEANS, ONION, SALT, OIL","BOILING FOR 1 HOUR","SAURCER B"
,,"Lunch",1,"1/0/1900",3,5,"HOME","SAMAKI","FISH, COOKING OIL, SALT","COOKING FOR 30 MINUTES","FISH D (5)"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",5,3,"HOME","WALI","RICE, COCONUT MILK, SALT","COOKING FOR 1 HOUR","RICE PLATE A"
,,"Supper",1,"1/0/1900",5,3,"HOME","MAHARAGE","BEANS, ONION, COOKING OIL, SALT","COOKING FOR 1 HOUR","BEANS SAURCER B"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
