"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","BANANA","BOUGHT","BOUGHT","1 PLATE A"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","CHAPATI","BOUGHT","BOUGHT","1 PLATE A"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","TEA","SUGAR TEA LEAVES","BOILED FOR 10 MINUTES","1 CUP C"
,,"Morning snack",2,,,,,,,,
,,"Lunch",2,,,,,,,,
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 22 MINUTES","1 PLATE C SHARED"
,,"Supper",1,"1/0/1900",3,3,"HOME","MCHUNGA","MCHUNGA, OIL SALT","COOKED FOR 12 MINUTES","1 SAURCER C SHARED"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
