"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","TEA","ILIKI, MDALASINI, KARAFUU, PILIPILI MANGA MAJI SUKARI","BOILED FOR 10 MIN","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","NDIZI ZA KUKAANGA","BOUGHT","BOUGHT","FRIED (5) NDIZI SIZA AS GREEN BANANA PLATE B"
,,"Morning snack",1,"1/0/1900",3,3,"HOME","UJI","MAIZE FLOUR (DONA) MAJI SALT","BOILED FOR 15 MIN","I CUP C"
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR )DONA) WATER","COOKED FOR 20 MIN","PLATE D"
,,"Lunch",1,"1/0/1900",3,3,"HOME","SAMAKI","WATER, SALT FRIED FISH","BOILED FOR 30 MIN","ONE FISH PLATE B"
,,"Snack afternoon",1,"1/0/1900",3,3,"HOME","EMBE","EMBE","WASHED AND CHOPPED","EMBE A"
,,"Supper",1,"1/0/1900",3,3,"HOME","BOILED MAIZE","MAIZE, WATER SALT","BOILED FOR 2 HOURS","2 BOILED MAIZE PLATE B"
,,"Supper",1,"1/0/1900",3,3,"HOME","WATER MELON","EATEN RAW","EATEN RAW","SIZE AS PAWPAW PORTION A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
