"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","TEA LEAVES MDALASINI, SUGAR","BOILED FOR 5 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","MANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 30 MINUTES","SHARED 1 PLATE B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","SAMAKI, TOMATOE ONION, COOKING OIL SALT","COOKED FOR 30 MINUTES","NOT SHARED 2 FISH B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION COOKING OIL SALT","COOKED FOR 10 MINUTES","SHARED 1 SAURCER B"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,4,"HOME","RICE","RICE, COOKING OIL SALT","COOKED FOR 40 MINUTES","SHARED 1 PLATE A"
,,"Supper",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE COOKING OIL SALT, ONION","COOKED FOR 1 HOUR","SHARED 1 SAURCER A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
