"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAI","CHAI, MAJI, ILIKI SUKARI, MDALASINI","BOILED FOR 15 MINUTES","1 CUP C."
,,"Breakfast",1,"1/0/1900",3,4,"HOME","TAMBI","TAMBI, HOHO, KAROTI MAFUTA, NYANYA, CHUMVI","COOKED FOR 30 MINUTES","1 PLATE B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,5,"HOME","UGALI","UNGA SEMBE, MAJI","COOKED FOR 30 MINUTES","SHARED 1 PLATE C"
,,"Lunch",1,"1/0/1900",3,5,"HOME","UONO","UONO, KITUNGUU, HOHO MAFUTA, CHUMVI","COOKED FOR 15 MINUTES","1 SAURCER C DAGAA"
,,"Lunch",1,"1/0/1900",3,5,"HOME","MAYAI","KITUNGUU, NYANYA MAFUTA, CHUMVI, HOHO","COOKED FOR 15 MINUTES","2 EGGS"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",4,5,"HOME","CHAI","CHAI, MDALASINI MAJANI, SUKARI","BOILED FOR 15 MINUTES","1 CUP C"
,,"Supper",1,"1/0/1900",4,5,"HOME","VIAZI","VIAZI, NGANO, CHUMVI MAFUTA","FRIED FOR 30 MINUTES.","1 PLATE B."
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
