"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","CHAI","MDALASINI. TEA LEAVES SUGAR WATER","BOILED FOR 15 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","ANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 30 MINUTES","PLATE B"
,,"Lunch",1,"1/0/1900",4,5,"HOME","MAHARAGE","BEANS OIL, SALT, ONION NGOGWE","COKED FOR 1 HOUR","SAURCER C"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",4,5,"HOME","WALI","RICE, OIL SALT, COCONUT","COOKED FOR 1 HOUR","PLATE A"
,,"Supper",1,"1/0/1900",4,5,"HOME","MAHARAGE","BEANS, OIL, SALT ONION","COOKED FOR 1 HOUR","SAURCER C"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
