"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAI","MAJI, MAJANI YA CHAI, SUKARI","COOKED 10 MIN","2 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","MAANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,"",,,"",,,,
1,3,"Lunch",1,"1/0/1900",1,4,"HOME","UGALI","MAJI, UNGA WA MAHINDI","COOKED 20 MIN","1 PLATE B."
1,3,"Lunch",1,"1/0/1900",1,4,"HOME","MCHICHA","MCHICHA, NYANYA KITUNGUU, MAFUTA YA KUPIKIA","COOKED 10 MIN","1 SAURCER B"
,,"Snack afternoon",2,"",,,"",,,,
1,3,"Supper",1,"1/0/1900",2,5,"HOME","WALI","MCHELE, MAJI, MAFUTA YA KUPIKIA","COOKED FOR 30MIN","1 PLATE B"
1,3,"Supper",1,"1/0/1900",2,5,"HOME","MAHARAGE","CHUMVI, MAHARAGE, MAFUTA YA KUPIKIA, KITUNGUU, CHUMVI","COOKED FOR 3 HOURS","1 SAURCER B"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
