"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","TEA","TEA LEAVES, MCHAICHAI, WATER.","BOILED FOR 30 MIN.","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI B"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",4,2,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 40 MIN","1 PLATE C"
,,"Lunch",1,"1/0/1900",4,2,"HOME","BEANS","BEANS, ONION, COOKING OIL, SALT, WATER, TOMATOES","BOILED AND COOKED FOR 2 HOUR.","1 SAURCER B"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,2,"HOME","TEA","MCHAICHAI, SUGAR, WATER","BOILED FOR 30 MIN","1 CUP C"
,,"Supper",1,"1/0/1900",3,2,"HOME","ANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
