"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","TEA LEAVES, SUGAR",,"1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","MAANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",2,3,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 30 MIN","1 PLATE D"
,,"Lunch",1,"1/0/1900",2,3,"HOME","MAHARAGE","MAHARAGE, COCONUT ONION, SALT","COOKED FOR 45 MIN","1 SAURCER D"
,,"Lunch",1,"1/0/1900",2,3,"HOME","MCHICHA","COOKING OIL, MCHICHA ONION, SALT","COOKED FOR 10 MIN","1 SAURCER C"
,,"Snack afternoon",1,"1/0/1900",1,2,"HOME","EMBE","BOUGHT","BOUGHT","3 EMBE"
,,"Supper",1,"1/0/1900",4,3,"HOME","WALI","WALI, COOKING OIL SALT","COOKED FOR 30 MIN","1 PLATE D"
,,"Supper",1,"1/0/1900",4,3,"HOME","MAHARAGE","MAHARAGE, COCONUT ONION, SALT","COOKED FOR 45 MIN.","1 SAURCER D"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
