"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,3,"HOME","TEA","TEA LEAVES SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",4,3,"HOME","ANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR WATER.","COOKED FOR 22 MINUTES","1 PLATE D"
,,"Lunch",1,"1/0/1900",3,3,"HOME","NYAMA","MEAT, OIL, ONION, SALT, TOMATO","COOKED FOR 40 MINUTES","1 SAURCER C"
,,"Lunch",1,"1/0/1900",3,3,"HOME","MCHICHA","MCHICHA, OIL ONION, CARROT COCONUT","COOKED FOR 10 MINUTES","1 SAURCER B"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","CHIPS","BOUGHT","BOUGHT","1 PLATE C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
