"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",5,3,"HOME","CHAI","TEA LEAF, SUGAR, GINGER,WATER","COOKED FOR 20 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",5,3,"HOME","MAANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 30 MINUTES","UGALI PLATE D"
,,"Lunch",1,"1/0/1900",4,5,"HOME","CHAINIZI","CHAINIZI, COOKING OIL, ONION, SALT","COOKED FOR 20 MINUTES","AS MCHICHA PLATE A (SAURCER)"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,4,"HOME","WALI","RICE, COOKING OIL,SALT","COOKED FOR 1 HOUR","RICE PLATE D"
,,"Supper",1,"1/0/1900",3,4,"HOME","KACHUMBALI","TOMATO, ONION,SALT","PREPARED FOR 5 MINUTES","SAURCER B"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
