"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,,"Breakfast",1,"1/0/1900",5,3,"HOME","NDIZI","BOUGHT","BOUGHT","TWO BANANAS"
2,,"Morning snack",2,"",,,"",,,,
1,2,"Lunch",1,"1/0/1900",3,5,"HOME","UGALI","UNGA WA SEMBE, MAJI","PREPARED BY GRANDMOTHER","PLATE B"
1,2,"Lunch",1,"1/0/1900",3,5,"HOME","DAGAA","DAGAA, CHUMVI, MAFUTA, NYANYA, NGOGWE, BAMIA, KITUNGUU, MAJI","ROAST, THIRTY MINUTES","SAURCER C"
2,,"Snack afternoon",2,"",,,"",,,,
1,2,"Supper",1,"1/0/1900",5,5,"HOME","WALI","MCHELE, CHUMVI, MAJI, MAFUTA","BOILING, ONE HOUR","PLATE H"
1,2,"Supper",1,"1/0/1900",5,5,"HOME","KACHUMBARI","NYANYA, KITUNGUU, LIMAO, CHUMVI.","CHOPPING, SIX MINUTES.","SAURCER C."
1,2,"Supper",1,"1/0/1900",5,5,"HOME","SAMAKI","BOUGHT","BOUGHT","ONE FISH C"
2,,"Snack evening",1,"1/0/1900",2,3,"HOME","FENESI","FENESI","CHOPPING, EATEN RAW","PLATE D"
2,,"Night snack",2,"",,,"",,,,
