"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","TEA","TEA LEAVES MDALASINI ILIKI, SUGAR WATER","BOILED FOR 25 MIN","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","MANDAZI","BOUGHT","BOUGHT","2 MANDAZI A"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR WATER","COOKEKD FOR 30 MIN","1 PLATE C"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHUNGA","MCHUNGA, SALT TOMATOES, ONION COOKING OIL","BOILED AND FRIED FOR 30 MIN","1 SAURCER B"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","RICE","RICE, WATER COCONUT OIL, SALT","BOILED FOR 50 MIN","1 PLATE B"
,,"Supper",1,"1/0/1900",3,3,"HOME","FISH","FISH, ONIONS, COCONUT, SALT, COOKING OIL","FRIED FOR 30 MIN","3 FISH B"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
