"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,2,"HOME","TEA","TEA LEAVES SUGAR","COOKED FOR 10 MIN","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,2,"HOME","MAGIMBI","MAGIMBI, SALT","COOKED FOR 15 MIN","1 PLATE C"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",3,3,"HOME","UGALI","UNGA, WATER","COOKED FOR 15 MIN","1 PLATE D"
,,"Lunch",1,"1/0/1900",3,3,"HOME","MAHARAGE","MAHARAGE, SALT OIL, COCONUT","COOKED FOR 45 MIN","1 SAURCER C"
,,"Lunch",1,"1/0/1900",3,3,"HOME","KABICHI","KABICHI, OIL SALT, NYANYA","COOKED FOR 10 MIN","1 PLATE B."
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",2,2,"HOME","CHAI","TEA LEAVES, SUGAR","COOKED FOR 10 MIN","1 CUP C"
,,"Supper",1,"1/0/1900",2,2,"HOME","MIHOGO","MIHOGO, OIL, SALT","COOKED FOR 5 MIN","1 PLATE B"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
