"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","MDALASINI, SUGAR","BOILED FOR 10 MIN","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 30 MIN","SHARED 1 PLATE F"
,,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","SAMAKI, MAEMBE CHUMVI","COOKED FOR 20 MIN","NOT SHARED 5 FISH D"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAJI MAHARAGE, ONION MAFUTA, SALT","COOKED FOR 45 MIN","SHARED 1 SAURCER D"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,3,"HOME","TEA","MDALASINI SUGAR","BOILED FOR 10 MIN","1 CUP C"
,,"Supper",1,"1/0/1900",2,3,"HOME","MKATE","BOUGHT","BOUGHT","1 SKONZI"
,,"Supper",1,"1/0/1900",2,3,"HOME","ANDAZI","BOUGHT","BOUGHT","1 ANDAZI C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
