"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
2,,"Breakfast",1,"1/0/1900",3,3,"HOME","CHAI","MAJANI YA CHAI, MCHAICHAI, SUKARI.","BOILED FOR TEN MINUTES.","CUP C- ONE"
2,,"Breakfast",1,"1/0/1900",3,3,"HOME","SKONZI","BOUGHT","BOUGHT","THREE SKONZI"
2,,"Morning snack",2,"",,,"",,,,
1,1,"Lunch",1,"1/0/1900",3,5,"HOME","UGALI","MAIZE FLOUR SEMBE WATER","COOKED FOR 20 MINUTES","PLATE C-"
1,1,"Lunch",1,"1/0/1900",3,5,"HOME","MAHARAGE","COOKING OIL ONION SALT PILIPILI HOHO NYANYA","COOKED FOR 2 HOURS","ONE PLATE- A"
1,1,"Lunch",1,"1/0/1900",3,5,"HOME","MCHICHA","SALT COOKING OIL ONION","COOKED FOR 10 MINUTES","ONE PLATE - B"
2,,"Snack afternoon",1,"1/0/1900",1,1,"HOME","EMBE",,,"TWO EMBE EMBE - A"
1,1,"Supper",1,"1/0/1900",2,5,"HOME","WALI","COOKING OIL SALT","COOKED FOR 40 MINUTES","PLATE A ONE PLATE"
1,1,"Supper",1,"1/0/1900",2,5,"HOME","SAMAKI","SALT COOKING OIL NYANYA ONION WATER","COOKED FOR 30 MINUTES","FISH C TWO FISHES"
2,,"Snack evening",2,"",,,"",,,,
2,,"Night snack",2,"",,,"",,,,
