"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","TANGAWIZI ILIKI MDALASINI, MCHAICHAI SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,4,"HOME","RICE","RICE, COOKING OIL SALT.","COOKED FOR 40 MINUTES","1 PLATE B"
,,"Lunch",1,"1/0/1900",4,4,"HOME","DAGAA","DAGAA, TOMATOE ONION, CARROTS SALT","COOKED FOR 30 MINUTES","1 SAURCER A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","MAGIMBI","MAGIMBI, SALT COOKING OIL","COOKED FOR 40 MINUTES","3 MAGIMBI A"
,,"Supper",1,"1/0/1900",3,3,"HOME","TEA","MDALASINI, TANGAWIZI SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
