"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","TEA","TEA LEAVES, SUGAR.","BOILED FOR 10 MIN..","1 CUP C"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","CASSAVA","CASSAVA, SALT","BOILED FOR 30 MIN.","CASSAVA PLATE D."
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 20 MIN.","SHARED UGALI PLATE F"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHUNGA","MCHUNGA, COCONUT JUICE, SALT","COOKED FOR 20 MIN","I SAURCE D MCHUNGA"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 20 MIN","SHARED UGALI PLATE F"
,,"Supper",1,"1/0/1900",2,4,"HOME","DAGAA","DAGAA, TOMATOE, ONION, COOKING OIL","COOKED FOR 15 MIN","DAGAA SAURCER D"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
