"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR SEMBE","COOKED FOR TWENTY MINUTES","PLATE F"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","MCHUNGA","COOKING OIL NYANYA ONION SALT","COOKED FOR 1 HOUR","ONE SAURCER - B"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","KABICHI","COOKING OIL ONION NYANYA SALT","COOKED FOR TWENTY MINUTES","ONE PLATE - B ONE"
,,"Morning snack",1,"1/0/1900",1,2,"HOME","EMBE",,,"EMBE C SIX EMBE"
,,"Lunch",2,,,,,,,,
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR SEMBE, WATER","COOKED FOR 40 MINUTES","PLATE F- ONE"
,,"Supper",1,"1/0/1900",3,4,"HOME","DAGAA","ONION SALT COOKING OIL TOMATOES","COOKED FOR 30 MINUTES","SAURCER - A - ONE"
,,"Supper",1,"1/0/1900",3,4,"HOME","KABICHI","TOMATOES ONION COOKING OIL SALT","COOKED FOR TWENTY MINUTES","PLATE B - ONE"
,,"Snack evening",1,"1/0/1900",1,2,"HOME","FENESI",,,"PLATE D - ONE"
,,"Night snack",2,,,,,,,,
