"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","MILK","MILK, SUGAR","BOILED FOR 10 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKED FOR 22 MINUTES","1 PLATE D"
,,"Lunch",1,"1/0/1900",4,4,"HOME","SAMAKI","SAMAKI, OIL SALT","COOKED FOR 10 MINUTES","5 SAMAKI A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,2,"HOME","RICE","RICE, SALT, COOKING OIL","COOKED FOR 25 MINUTES","1 PLATE B SHARED"
,,"Supper",1,"1/0/1900",2,2,"HOME","MEAT","MEAT, SALT, OIL ONION, TOMATOE","COOKED FOR 46 MINUTES","1 SAURCER A SHARED"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
