"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","PORRIDGE","MAIZE FLOUR, SALT","BOILED FOR 10 MIN","CUP B, ONE CUP"
,,"Morning snack",1,"1/0/1900",2,3,"HOME","TEA,","MDALASINI, ILIKI, PILIPILI MANGA, SUGAR,","BOILED FOR 10 MIN,","CUP C-ONE CUP,"
,,"Morning snack",1,"1/0/1900",2,3,"HOME","MANDAZI","BOUGHT","BOUGHT","ANDAZI A, TWO MANDAZI"
,,"Lunch",1,"1/0/1900",2,4,"HOME","UGALI","MAIZE FLOUR","COOKED FOR 20 MIN,","PLATE D-HALF PLATE,"
,,"Lunch",1,"1/0/1900",2,4,"HOME","SAMAKI","SAMAKI, ONION, TOMATOE, SALT COOKING OIL","COOKED FOR 30 MIN","FISH A-ONE FISH"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,5,"HOME","TEA","MDALASINI, ILIKI, SUGAR","BOILED FOR 10 MIN","CUP C-ONE CUP"
,,"Supper",1,"1/0/1900",2,5,"HOME","MANDAZI","BOUGHT","BOUGHT","TWO MANDAZI, ANDAZI A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
