"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",5,4,"HOME","CHAI","TEALEAF WATER SUGAR","BOILED FOR 20 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",5,4,"HOME","MAANDAZI","BOUGHT","BOUGHT","3 ANDAZI A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 20 MINUTES","PLATE D"
,,"Lunch",1,"1/0/1900",4,5,"HOME","NYAMA","CHICKEN, ONION SALT, TOMATO SALT","COOKED FOR 1 HOUR","CHICKEN B"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",4,4,"HOME","WALI","RICE, OIL SALT, WATER","COOKED FOR 45 MINUTES","PLATE D"
,,"Supper",1,"1/0/1900",4,4,"HOME","MAHARAGE","BEANS, OIL ONION, SALT","COOKED FOR 1 HOUR","SAURCER C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
