"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","CHAI","TEA LEAF, SUGAR, WATER.","BOILED FOR 10 MINUTES.","1 CUP C"
,,"Breakfast",1,"1/0/1900",4,5,"HOME","CAKE","BOUGHT",,"CAKE B"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,5,"HOME","UGALI,","MAIZE FLOUR WATER","COOKED FOR 20 MINUTES.","PLATE C."
,,"Lunch",1,"1/0/1900",4,5,"HOME","KABICHI","CABAGGE, TOMATO ONION, CARROT OIL","COOKED FOR 10 MINUTES","PLATE C"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",4,5,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 20 MINUTES","PLATE C"
,,"Supper",1,"1/0/1900",4,5,"HOME","NYAMA","CHICKEN SALT, COOKING ONION OIL, TOMATO","COOKED FOR 30 MINUTES","CHICKEN B"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
