"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","TEA","MDALASINI ILIKI, SUGAR WATER.","BOILED FOR 20 MIN.","1 CUP B"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","CHAPATI","BOUGHT","BOUGHT","2 CHAPATI C"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",4,3,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 40 MIN","1 PLATE B"
,,"Lunch",1,"1/0/1900",4,3,"HOME","FISH","FISH, BAMIA, ONION, CAROT'S TOMATOES, SALT, WATER COOKING OIL.","COOKED FOR 30 MIN","6 FISH B"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",4,4,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 40 MIN","1 PLATE C"
,,"Supper",1,"1/0/1900",4,4,"HOME","DAGAA","DAGAA, ONION, TOMATOES, HOHO, COOKING OIL, SALT.",,
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
