"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,5,"HOME","CHAI","MAJI, SUKARI MDALASINI, PILIPILI MANGA, MCHAICHAI","BOILING, SEVEN MINUTES","ONE CUP C"
,,"Breakfast",1,"1/0/1900",3,5,"HOME","MKATE","BOUGHT","BOUGHT","ONE BREAD A"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",2,5,"HOME","UGALI","UNGA WA SEMBE MAJI","BOILING, TEN MINUTES","PLATE E"
,,"Lunch",1,"1/0/1900",2,5,"HOME","NYAMA","NYAMA, CHUMVI MAFUTA, KITUNGUU NYANYA","BOILING AND ROASTING, TWO HOURS","SAURCER A"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,5,"HOME","WALI","MCHELE, CHUMVI, MAJI, MAFUTA","BOILING, ONE HOUR","PLATE E"
,,"Supper",1,"1/0/1900",3,5,"HOME","NYAMA","NYAMA, MAFUTA CHUMVI, NYANYA, KITUNGUU","ROASTING, TWENTY MINUTES","SAURCER A"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
