"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","UJI","UNGA WA MAHINDI SEMBE, MAJI.","BOILED FOR 10 MIN","1 CUP B"
,,"Breakfast",1,"1/0/1900",2,3,"HOME","NDIZI ZA KUCHEMSHA","NDIZI , MAJI CHUMVI","BOILED FOR 30 MIN","1 PLATE D"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",2,4,"HOME","UGALI","UNGA WA MAHINDI, SEMBE, MAJI","BOILED FOR 30 MIN","SHARED 1 PLATE F."
,,"Lunch",1,"1/0/1900",2,4,"HOME","DAGAA","DAGAA, NYANYA NGOGWE, KITUNGUU MAJI, CHUMVI","BOILED FOR 10 MIN","SHARED 1 SAURCER C"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",2,4,"HOME","UGALI","UNGA WA MAHINDI, SEMBE, MAJI","BOILED FOR 30 MIN","1 PLATE C"
,,"Supper",1,"1/0/1900",2,4,"HOME","KISAMVU","KISAMVU, PILIPILI NAZI, CHUMVI","1 HR","1 SAURCER C"
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
