"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",4,4,"HOME","CHAI","SUGAR, TEA LEAVES,","BOILING FOR 30 MINUTES,","CUP C"
,,"Breakfast",1,"1/0/1900",4,4,"HOME","MKATE","BOUGHT","BOUGHT","BREAD A"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",5,4,"HOME","UGALI","MAIZE FLOUR, WATER","COOKING FOR 1HOUR","UGALI PLATE D"
,,"Lunch",1,"1/0/1900",5,4,"HOME","MCHICHA","COOKING OIL, SALT","COOKING FOR 30 MINUTES","SAURCER A"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",4,3,"HOME","UGALI","MAIZE FLOUR WATER","COOKING FOR 1 HOUR","UGALI PLATE D"
,,"Supper",1,"1/0/1900",4,3,"HOME","TEMBELE","SALT, COOKING OIL, TEMBELE","COOKING FOR 30 MINUTES","SAURCER A"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
