"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","UJI","MAIZE FLOUR SUGAR, WATER","BOILED FOR 30 MIN.","1 CUP-B"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","MILK","MILK, SUGAR","BOILED FOR 10 MIN","1 CUP-C."
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UJI","MAIZE FLOUR, WATER, SUGAR","BOILED FOR 30  MIN","1 CUP - B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MILK","MILK AND SUGAR","BOILED FOR 10 MIN","1 CUP - C"
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","UJI","MAIZE FLOUR, WATER, SUGAR","BOILED FOR 30 MIN","1 CUP - B"
,,"Supper",1,"1/0/1900",3,3,"HOME","MILK","MILK AND SUGAR","BOILED FOR 10 MIN","1 CUP - C."
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
