"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,2,"HOME","TEA","MDALASINI, WATER, SUGAR.","BOILED FOR 20 MIN.","1 CUP C."
,,"Breakfast",1,"1/0/1900",3,2,"HOME","ANDAZI","BOUGHT","BOUGHT","2 ANDAZI C"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",4,2,"HOME","UGALI,","MAIZE FLOUR, WATER.","COOKED FOR 40 MIN.","1 PLATE D."
,,"Lunch",1,"1/0/1900",4,2,"HOME","DAGAA","DAGAA, ONION, HOHO, TOMATOES, COOKING OIL, WATER","COOKED FOR 1 HOUR.","1 SAURCER C."
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",4,3,"HOME","UGALI","MAIZE FLOUR,WATER","COOKED FOR 50 MIN","1 PLATE D"
,,"Supper",1,"1/0/1900",4,3,"HOME","DAGAA","DAGAA, COOKING OIL, SALT, ONION, TOMATOES, HOHO","COOKED FOR 1 HOUR.","1 SAURCER D"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
