"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
1,4,"Breakfast",1,"1/0/1900",2,3,"HOME","CHAI","MAJI, SUKARI MDALASINI","BOILED FOR 5 MIN","1 CUP C"
1,4,"Breakfast",1,"1/0/1900",2,3,"HOME","MAANDAZI","ALINUNUA","ALINUNUA","4 ANDAZI A"
,,"Morning snack",2,"",,,"",,,,
1,4,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","UNGA WA  MAHINDI SEMBE, MAJI","BOILED FOR 20 MIN","SHARED 1 PLATE B"
1,4,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","SAMAKI, NYANYA, KITUNGUU MAJI, NAZI, CHUMVI","COOKED FOR 30 MIN","SHARED 1 SAMAKI A"
1,4,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, NYANYA KITUNGUU, MAJI MAFUTA YA KUPIKIA CHUMVI","COOKED FOR 10 MIN","SHARED 1 SAURCER B"
,,"Snack afternoon",2,"",,,"",,,,
1,4,"Supper",1,"1/0/1900",3,4,"HOME","WALI","MCHELE, MAFUTA YA KUPIKIA, CHUMVI","COOKED FOR 30 MIN","1 PLATE E SHARED"
1,4,"Supper",1,"1/0/1900",3,4,"HOME","MAHARAGE","MAHARAGE, NAZI, KITUNGUU CHUMVI","COOKED FOR 2 HOURS","1 SAURCER D SHARED"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
