"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,3,"HOME","UJI","MAIZE FLOUR, WATER COOKING OIL SUGAR","BOILED FOR 20 MIN","1 CUP B"
,,"Morning snack",2,"",,,"",,,,
,,"Lunch",1,"1/0/1900",3,4,"HOME","UGALI","MAIZE FLOUR WATER","COOKED FOR 20 MIN","1 PLATE B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","SAMAKI","FISH, COOKING OIL SALT","FRIED FOR 10 MIN","2 SAMAKI B"
,,"Lunch",1,"1/0/1900",3,4,"HOME","MCHICHA","MCHICHA, ONION, CARROT & SALT","COOKED FOR 5 MIN","1 SAURCER C"
,,"Snack afternoon",2,"",,,"",,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","UGALI","MAIZE FLOUR WATER","COOKING FOR 20 MIN","1 PLATE C"
,,"Supper",1,"1/0/1900",3,3,"HOME","MCHICHA","MCHICHA, SALT CARROT, ONION, COOKING OIL","COOKED FOR 10 MIN","1 SAURCER D"
,,"Snack evening",2,"",,,"",,,,
,,"Night snack",2,"",,,"",,,,
